"Sort_Date","Plot_Treatment","Plot_Replicate","Footprint","Plot_ID","Footprint_Full","Start_Date","Days_Since_Irrigation","Genus","Epithet","Species","Reproductive_Yes1_No0","Number","Voucher","Sorter"
"7/16/2021","T7","R6","IR","T7_R6_IR","Control (irrigated)","7/13/2021","1","Formica","incerta","Formica incerta","0","1","NHKBS3260","AMS"
"7/16/2021","T7","R6","IR","T7_R6_IR","Control (irrigated)","7/13/2021","1","Lasius","neoniger","Lasius neoniger","0","5","NHKBS3255","AMS"
"7/16/2021","T7","R6","IR","T7_R6_IR","Control (irrigated)","7/13/2021","1","Myrmica","americana","Myrmica americana","0","19","NHKBS3254","AMS"
"7/16/2021","T7","R6","IR","T7_R6_IR","Control (irrigated)","7/13/2021","1","Nylanderia","parvula","Nylanderia parvula","0","2","NHKBS3256","AMS"
"7/16/2021","T7","R6","IR","T7_R6_IR","Control (irrigated)","7/13/2021","1","Ponera","pennsylvanica","Ponera pennsylvanica","0","1","NHKBS3259","AMS"
"9/7/2021","T7","R6","VR","T7_R6_VR","Variable Rainfall","7/13/2021","6","Aphaenogaster","rudis","Aphaenogaster rudis","0","27","NHKBS3531","JDS"
"9/7/2021","T7","R6","VR","T7_R6_VR","Variable Rainfall","7/13/2021","6","Brachymyrmex","depilis","Brachymyrmex depilis","0","2","NHKBS3526","JDS"
"9/7/2021","T7","R6","VR","T7_R6_VR","Variable Rainfall","7/13/2021","6","Crematogaster","cerasi","Crematogaster cerasi","0","1","NHKBS3530","JDS"
"9/7/2021","T7","R6","VR","T7_R6_VR","Variable Rainfall","7/13/2021","6","Formica","pallidefulva","Formica pallidefulva","0","2","NHKBS3527","JDS"
"9/7/2021","T7","R6","VR","T7_R6_VR","Variable Rainfall","7/13/2021","6","Lasius","neoniger","Lasius neoniger","0","1","NHKBS3529","JDS"
"9/7/2021","T7","R6","VR","T7_R6_VR","Variable Rainfall","7/13/2021","6","Tetramorium","immigrans","Tetramorium immigrans","0","2","NHKBS3528","JDS"
"10/20/2021","T1","R3","D1","T1_R3_D1","Y1 Drought (soy)","7/19/2021","2","No ants","NULL","No ants NULL","NULL","NULL","NULL","ECO"
"10/15/2021","T1","R3","IR","T1_R3_IR","Control (irrigated)","7/19/2021","2","Lasius","neoniger","Lasius neoniger","0","1","NHKBS3743","JDS"
"10/15/2021","T1","R3","IR","T1_R3_IR","Control (irrigated)","7/19/2021","2","Tetramorium","immigrans","Tetramorium immigrans","0","6","NHKBS3742","JDS"
"1/3/2022","T1","R3","VR","T1_R3_VR","Variable Rainfall","7/19/2021","13","Lasius","neoniger","Lasius neoniger","0","14","NHKBS3929","JDS"
"1/3/2022","T1","R3","VR","T1_R3_VR","Variable Rainfall","7/19/2021","13","Solenopsis","molesta","Solenopsis molesta","0","8","NHKBS3930","JDS"
"1/3/2022","T1","R3","VR","T1_R3_VR","Variable Rainfall","7/19/2021","13","Unknown","sp","Unknown sp",NA,"1",NA,"JDS"
"10/20/2021","T2","R4","D1","T2_R4_D1","Y1 Drought (soy)","7/19/2021","2","Solenopsis","molesta","Solenopsis molesta","0","1","NHKBS2132","ECO"
"12/6/2021","T2","R4","IR","T2_R4_IR","Control (irrigated)","7/19/2021","12","Lasius","neoniger","Lasius neoniger","0","1","NHKBS3839","ECO"
"12/6/2021","T2","R4","IR","T2_R4_IR","Control (irrigated)","7/19/2021","12","Prenolepis","imparis","Prenolepis imparis","0","1","NHKBS3838","ECO"
"12/6/2021","T2","R4","IR","T2_R4_IR","Control (irrigated)","7/19/2021","12","Tetramorium","immigrans","Tetramorium immigrans","0","6","NHKBS3837","ECO"
"7/21/2021","T2","R4","VR","T2_R4_VR","Variable Rainfall","7/19/2021","12","Lasius","neoniger","Lasius neoniger","0","2","NHKBS3282","JDS"
"7/21/2021","T2","R4","VR","T2_R4_VR","Variable Rainfall","7/19/2021","12","Solenopsis","molesta","Solenopsis molesta","0","1","NHKBS3283","JDS"
"2/10/2022","T2","R6","D1","T2_R6_D1","Y1 Drought (soy)","7/19/2021","2","Lasius","neoniger","Lasius neoniger","0","3","NHKBS4062","AKS"
"2/10/2022","T2","R6","D1","T2_R6_D1","Y1 Drought (soy)","7/19/2021","2","Solenopsis","molesta","Solenopsis molesta","0","1",NA,"AKS"
"2/10/2022","T2","R6","D1","T2_R6_D1","Y1 Drought (soy)","7/19/2021","2","Tetramorium","immigrans","Tetramorium immigrans","0","2","NHKBS4063","AKS"
"2/15/2022","T2","R6","IR","T2_R6_IR","Control (irrigated)","7/19/2021","2","No ants","NULL","No ants NULL","NULL","NULL","NULL","AKS"
"10/21/2021","T2","R6","VR","T2_R6_VR","Variable Rainfall","7/19/2021","13","Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS2139","ECO"
"10/25/2021","T7","R4","D1","T7_R4_D1","Y1 Drought (soy)","7/19/2021","2","Aphaenogaster","rudis","Aphaenogaster rudis","0","1","NHKBS3726","ECO"
"10/25/2021","T7","R4","D1","T7_R4_D1","Y1 Drought (soy)","7/19/2021","2","Lasius","neoniger","Lasius neoniger","0","3","NHKBS3725","ECO"
"10/25/2021","T7","R4","D1","T7_R4_D1","Y1 Drought (soy)","7/19/2021","2","Myrmica","americana","Myrmica americana","0","5","NHKBS3724","ECO"
"10/25/2021","T7","R4","D1","T7_R4_D1","Y1 Drought (soy)","7/19/2021","2","Solenopsis","molesta","Solenopsis molesta","0","5","NHKBS3723","ECO"
"10/22/2021","T7","R4","IR","T7_R4_IR","Control (irrigated)","7/19/2021","2","Formica","subsericea","Formica subsericea","0","1","NHKBS3721","ECO"
"10/22/2021","T7","R4","IR","T7_R4_IR","Control (irrigated)","7/19/2021","2","Lasius","sp","Lasius sp",NA,"1",NA,"ECO"
"10/22/2021","T7","R4","IR","T7_R4_IR","Control (irrigated)","7/19/2021","2","Myrmica","americana","Myrmica americana","0","1","NHKBS3722","ECO"
"10/22/2021","T7","R4","IR","T7_R4_IR","Control (irrigated)","7/19/2021","2","Solenopsis","molesta","Solenopsis molesta","0","2","NHKBS3720","ECO"
"2/9/2022","T7","R4","VR","T7_R4_VR","Variable Rainfall","7/19/2021","13","Aphaenogaster","rudis","Aphaenogaster rudis","0","2","NHKBS4145","JDS"
"2/9/2022","T7","R4","VR","T7_R4_VR","Variable Rainfall","7/19/2021","13","Formica","glacialis","Formica glacialis","0","1","NHKBS4146","JDS"
"2/9/2022","T7","R4","VR","T7_R4_VR","Variable Rainfall","7/19/2021","13","Lasius","americanus","Lasius americanus","0","2","NHKBS4142","JDS"
"2/9/2022","T7","R4","VR","T7_R4_VR","Variable Rainfall","7/19/2021","13","Lasius","neoniger","Lasius neoniger","0","123","NHKBS4143","JDS"
"2/9/2022","T7","R4","VR","T7_R4_VR","Variable Rainfall","7/19/2021","13","Myrmica","detritinodis","Myrmica detritinodis","0","1","NHKBS4144","JDS"
"1/18/2022","T1","R2","D1","T1_R2_D1","Y1 Drought (soy)","7/21/2021","6","Lasius","neoniger","Lasius neoniger","0","2","NHKBS3965","AKS"
"1/18/2022","T1","R2","D1","T1_R2_D1","Y1 Drought (soy)","7/21/2021","6","Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS3966","AKS"
"1/25/2022","T1","R2","IR","T1_R2_IR","Control (irrigated)","7/21/2021","6","Formica","glacialis","Formica glacialis","0","1","NHKBS3995","AKS"
"1/25/2022","T1","R2","IR","T1_R2_IR","Control (irrigated)","7/21/2021","6","Solenopsis","molesta","Solenopsis molesta","0","1",NA,"AKS"
"1/25/2022","T1","R2","IR","T1_R2_IR","Control (irrigated)","7/21/2021","6","Tetramorium","immigrans","Tetramorium immigrans","0","5","NHKBS3996","AKS"
"1/25/2022","T7","R1","D1","T7_R1_D1","Y1 Drought (soy)","7/21/2021","6","Myrmica","detritinodis","Myrmica detritinodis","0","5","NHKBS4003","AKS"
"8/11/2021","T7","R1","IR","T7_R1_IR","Control (irrigated)","7/21/2021","6","Aphaenogaster","rudis","Aphaenogaster rudis","0","5","NHKBS3432","JDS"
"8/11/2021","T7","R1","IR","T7_R1_IR","Control (irrigated)","7/21/2021","6","Solenopsis","molesta","Solenopsis molesta","0","1","NHKBS3433","JDS"
"8/11/2021","T7","R1","VR","T7_R1_VR","Variable Rainfall","7/21/2021","2","Lasius","neoniger","Lasius neoniger","0","1","NHKBS3422","JDS"
"8/11/2021","T7","R1","VR","T7_R1_VR","Variable Rainfall","7/21/2021","2","Myrmica","detritinodis","Myrmica detritinodis","0","1","NHKBS3421","JDS"
"10/20/2021","T7","R3","D1","T7_R3_D1","Y1 Drought (soy)","7/21/2021","6","Formica","glacialis","Formica glacialis","0","3","NHKBS3708","ECO"
"10/20/2021","T7","R3","D1","T7_R3_D1","Y1 Drought (soy)","7/21/2021","6","Formica","pallidefulva","Formica pallidefulva","0","1","NHKBS3709","ECO"
"2/8/2022","T7","R3","IR","T7_R3_IR","Control (irrigated)","7/21/2021","3","Formica","glacialis","Formica glacialis","0","3","NHKBS4115","JDS"
"2/8/2022","T7","R3","IR","T7_R3_IR","Control (irrigated)","7/21/2021","3","Lasius","neoniger","Lasius neoniger","0","1","NHKBS4112","JDS"
"2/8/2022","T7","R3","IR","T7_R3_IR","Control (irrigated)","7/21/2021","3","Myrmica","americana","Myrmica americana","0","10","NHKBS4114","JDS"
"2/8/2022","T7","R3","IR","T7_R3_IR","Control (irrigated)","7/21/2021","3","Myrmica","americana","Myrmica americana","0","2","NHKBS4113","JDS"
"2/8/2022","T7","R3","IR","T7_R3_IR","Control (irrigated)","7/21/2021","3","Unknown","sp","Unknown sp",NA,"3",NA,"JDS"
"1/13/2022","T7","R3","VR","T7_R3_VR","Variable Rainfall","7/21/2021","2","Aphaenogaster","rudis","Aphaenogaster rudis","0","4","NHKBS3946","AKS"
"1/13/2022","T7","R3","VR","T7_R3_VR","Variable Rainfall","7/21/2021","2","Myrmica","americana","Myrmica americana","0","2","NHKBS3947","AKS"
"1/11/2022","T1","R1","D1","T1_R1_D1","Y1 Drought (soy)","7/26/2021","12","No ants","NULL","No ants NULL","NULL","NULL","NULL","AKS"
"2/15/2022","T1","R1","IR","T1_R1_IR","Control (irrigated)","7/26/2021","3","Tetramorium","immigrans","Tetramorium immigrans","0","5","NHKBS4166","AKS"
"8/25/2021","T1","R1","VR","T1_R1_VR","Variable Rainfall","7/26/2021","6","Tetramorium","immigrans","Tetramorium immigrans","0","3","NHKBS3467","JDS"
"2/9/2022","T1","R2","D1","T1_R2_D1","Y1 Drought (soy)","7/26/2021","12","Lasius","neoniger","Lasius neoniger","0","3","NHKBS4139","JDS"
"2/9/2022","T1","R2","D1","T1_R2_D1","Y1 Drought (soy)","7/26/2021","12","Tetramorium","immigrans","Tetramorium immigrans","0","3","NHKBS4140","JDS"
"2/10/2022","T1","R2","IR","T1_R2_IR","Control (irrigated)","7/26/2021","3","Solenopsis","molesta","Solenopsis molesta","0","1",NA,"AKS"
"2/10/2022","T1","R2","IR","T1_R2_IR","Control (irrigated)","7/26/2021","3","Tetramorium","immigrans","Tetramorium immigrans","0","3","NHKBS4154","AKS"
"8/30/2021","T1","R2","VR","T1_R2_VR","Variable Rainfall","7/26/2021","6","Solenopsis","molesta","Solenopsis molesta","0","1","NHKBS3491","JDS"
"8/30/2021","T1","R2","VR","T1_R2_VR","Variable Rainfall","7/26/2021","6","Tetramorium","immigrans","Tetramorium immigrans","0","2","NHKBS3490","JDS"
"1/25/2022","T1","R3","D1","T1_R3_D1","Y1 Drought (soy)","7/26/2021","11","Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS3400","AKS"
"8/30/2021","T1","R3","IR","T1_R3_IR","Control (irrigated)","7/26/2021","3","Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS3493","JDS"
"2/1/2022","T1","R3","VR","T1_R3_VR","Variable Rainfall","7/26/2021","4","Lasius","neoniger","Lasius neoniger","0","2","NHKBS4051","AKS"
"2/1/2022","T1","R3","VR","T1_R3_VR","Variable Rainfall","7/26/2021","4","Solenopsis","molesta","Solenopsis molesta","0","6","NHKBS4091","AKS"
"2/1/2022","T1","R3","VR","T1_R3_VR","Variable Rainfall","7/26/2021","4","Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS4050","AKS"
"1/1/2022","T1","R4","D1","T1_R4_D1","Y1 Drought (soy)","7/26/2021","11","Lasius","neoniger","Lasius neoniger","0","9","NHKBS3922","AKS"
"1/1/2022","T1","R4","D1","T1_R4_D1","Y1 Drought (soy)","7/26/2021","11","Myrmica","americana","Myrmica americana","0","2","NHKBS3923","AKS"
"1/1/2022","T1","R4","D1","T1_R4_D1","Y1 Drought (soy)","7/26/2021","11","Solenopsis","molesta","Solenopsis molesta","0","1","NHKBS3924","AKS"
"8/30/2021","T1","R4","IR","T1_R4_IR","Control (irrigated)","7/26/2021","3","Lasius","neoniger","Lasius neoniger","0","1","NHKBS3492","JDS"
"10/20/2021","T1","R4","VR","T1_R4_VR","Variable Rainfall","7/26/2021","4","No ants","NULL","No ants NULL","NULL","NULL","NULL","ECO"
"2/9/2022","T2","R1","D1","T2_R1_D1","Y1 Drought (soy)","7/26/2021","12","Tetramorium","immigrans","Tetramorium immigrans","0","3","NHKBS4127","JDS"
"8/30/2021","T2","R1","IR","T2_R1_IR","Control (irrigated)","7/26/2021","3","Lasius","neoniger","Lasius neoniger","0","1","NHKBS3498","JDS"
"8/30/2021","T2","R1","IR","T2_R1_IR","Control (irrigated)","7/26/2021","3","Tetramorium","immigrans","Tetramorium immigrans","0","2","NHKBS3499","JDS"
"10/22/2021","T2","R1","VR","T2_R1_VR","Variable Rainfall","7/26/2021","6","Tetramorium","immigrans","Tetramorium immigrans","0","4","NHKBS3714","ECO"
"9/8/2021","T2","R3","D1","T2_R3_D1","Y1 Drought (soy)","7/26/2021","12","Lasius","neoniger","Lasius neoniger","0","1","NHKBS3532","JDS"
"9/8/2021","T2","R3","D1","T2_R3_D1","Y1 Drought (soy)","7/26/2021","12","Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS3533","JDS"
"1/25/2022","T2","R3","IR","T2_R3_IR","Control (irrigated)","7/26/2021","3","Lasius","neoniger","Lasius neoniger","0","1","NHKBS3993","AKS"
"1/25/2022","T2","R3","IR","T2_R3_IR","Control (irrigated)","7/26/2021","3","Solenopsis","molesta","Solenopsis molesta","0","1",NA,"AKS"
"1/25/2022","T2","R3","IR","T2_R3_IR","Control (irrigated)","7/26/2021","3","Tetramorium","immigrans","Tetramorium immigrans","0","5","NHKBS3994","AKS"
"8/2/2021","T2","R3","VR","T2_R3_VR","Variable Rainfall","7/26/2021","6","No ants","NULL","No ants NULL","NULL","NULL","NULL","JDS"
"8/27/2021","T2","R4","D1","T2_R4_D1","Y1 Drought (soy)","7/26/2021","11","Solenopsis","molesta","Solenopsis molesta","0","4","NHKBS3478","JDS"
"8/27/2021","T2","R4","D1","T2_R4_D1","Y1 Drought (soy)","7/26/2021","11","Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS3479","JDS"
"10/20/2021","T2","R4","IR","T2_R4_IR","Control (irrigated)","7/26/2021","3","Lasius","neoniger","Lasius neoniger","0","2","NHKBS3746","JDS"
"10/20/2021","T2","R4","IR","T2_R4_IR","Control (irrigated)","7/26/2021","3","Solenopsis","molesta","Solenopsis molesta","0","1","NHKBS3747","JDS"
"2/9/2022","T2","R4","VR","T2_R4_VR","Variable Rainfall","7/26/2021","4","Myrmica","detritinodis","Myrmica detritinodis","0","1","NHKBS4134","JDS"
"1/25/2022","T2","R6","D1","T2_R6_D1","Y1 Drought (soy)","7/26/2021","11","Lasius","neoniger","Lasius neoniger","0","1","NHKBS3998","AKS"
"1/25/2022","T2","R6","D1","T2_R6_D1","Y1 Drought (soy)","7/26/2021","11","Tetramorium","immigrans","Tetramorium immigrans","0","1","NHKBS3997","AKS"
"2/9/2022","T2","R6","IR","T2_R6_IR","Control (irrigated)","7/26/2021","3","Lasius","neoniger","Lasius neoniger","0","1","NHKBS4131","JDS"
"10/26/2021","T2","R6","VR","T2_R6_VR","Variable Rainfall","7/26/2021","4","No ants","NULL","No ants NULL","NULL","NULL","NULL","ECO"
"1/20/2022","T7","R1","D1","T7_R1_D1","Y1 Drought (soy)","7/26/2021","12","Aphaenogaster","rudis","Aphaenogaster rudis","0","1","NHKBS3976","AKS"
"1/20/2022","T7","R1","D1","T7_R1_D1","Y1 Drought (soy)","7/26/2021","12","Myrmica","detritinodis","Myrmica detritinodis","0","1","NHKBS3974","AKS"
"1/20/2022","T7","R1","D1","T7_R1_D1","Y1 Drought (soy)","7/26/2021","12","Solenopsis","molesta","Solenopsis molesta","0","1","NHKBS3975","AKS"
"10/20/2021","T7","R1","IR","T7_R1_IR","Control (irrigated)","7/26/2021","3","Aphaenogaster","rudis","Aphaenogaster rudis","0","7","NHKBS3751","JDS"
"10/20/2021","T7","R1","IR","T7_R1_IR","Control (irrigated)","7/26/2021","3","Brachymyrmex","depilis","Brachymyrmex depilis","0","1","NHKBS3752","JDS"
"8/30/2021","T7","R1","VR","T7_R1_VR","Variable Rainfall","7/26/2021","6","Lasius","neoniger","Lasius neoniger","0","7","NHKBS3494","JDS"
"8/30/2021","T7","R1","VR","T7_R1_VR","Variable Rainfall","7/26/2021","6","Myrmica","detritinodis","Myrmica detritinodis","0","2","NHKBS3495","JDS"
"1/25/2022","T7","R2","D1","T7_R2_D1","Y1 Drought (soy)","7/26/2021","12","Formica","subsericea","Formica subsericea","0","1","NHKBS3992","AKS"
"1/25/2022","T7","R2","D1","T7_R2_D1","Y1 Drought (soy)","7/26/2021","12","Lasius","neoniger","Lasius neoniger","0","1","NHKBS3999","AKS"
"2/10/2022","T7","R2","IR","T7_R2_IR","Control (irrigated)","7/26/2021","3","Aphaenogaster","rudis","Aphaenogaster rudis","0","1","NHKBS4149","AKS"
"2/10/2022","T7","R2","IR","T7_R2_IR","Control (irrigated)","7/26/2021","3","Formica","glacialis","Formica glacialis","0","1","NHKBS4069","AKS"
"2/10/2022","T7","R2","IR","T7_R2_IR","Control (irrigated)","7/26/2021","3","Lasius","neoniger","Lasius neoniger","0","1","NHKBS4068","AKS"
"2/8/2022","T7","R2","VR","T7_R2_VR","Variable Rainfall","7/26/2021","6","Aphaenogaster","rudis","Aphaenogaster rudis","0","1","NHKBS4119","JDS"
"2/8/2022","T7","R2","VR","T7_R2_VR","Variable Rainfall","7/26/2021","6","Brachymyrmex","depilis","Brachymyrmex depilis","0",NA,"NHKBS4118","JDS"
"2/8/2022","T7","R2","VR","T7_R2_VR","Variable Rainfall","7/26/2021","6","Formica","glacialis","Formica glacialis","0","2","NHKBS4121","JDS"
"2/8/2022","T7","R2","VR","T7_R2_VR","Variable Rainfall","7/26/2021","6","Tetramorium","immigrans","Tetramorium immigrans","0","3","NHKBS4120","JDS"
"11/22/2021","T7","R3","D1","T7_R3_D1","Y1 Drought (soy)","7/26/2021","12","Aphaenogaster","rudis","Aphaenogaster rudis","0","1","NHKBS3855","JDS"
"11/22/2021","T7","R3","D1","T7_R3_D1","Y1 Drought (soy)","7/26/2021","12","Brachymyrmex","depilis","Brachymyrmex depilis","0","1","NHKBS3853","JDS"
"11/22/2021","T7","R3","D1","T7_R3_D1","Y1 Drought (soy)","7/26/2021","12","Formica","glacialis","Formica glacialis","0","1","NHKBS3857","JDS"
"11/22/2021","T7","R3","D1","T7_R3_D1","Y1 Drought (soy)","7/26/2021","12","Lasius","neoniger","Lasius neoniger","0","4","NHKBS3854","JDS"
"11/22/2021","T7","R3","D1","T7_R3_D1","Y1 Drought (soy)","7/26/2021","12","Myrmica","americana","Myrmica americana","0","2","NHKBS3856","JDS"
"8/25/2021","T7","R3","IR","T7_R3_IR","Control (irrigated)","7/26/2021","3","Formica","pallidefulva","Formica pallidefulva","0","1","NHKBS3458","JDS"
"8/25/2021","T7","R3","IR","T7_R3_IR","Control (irrigated)","7/26/2021","3","Myrmica","americana","Myrmica americana","0","1","NHKBS3457","JDS"
"10/18/2021","T7","R3","VR","T7_R3_VR","Variable Rainfall","7/26/2021","6","Formica","glacialis","Formica glacialis","0","1","NHKBS3694","ECO"
"11/22/2021","T7","R4","D1","T7_R4_D1","Y1 Drought (soy)","7/26/2021","11","Aphaenogaster","rudis","Aphaenogaster rudis","0","1","NHKBS3864","JDS"
"11/22/2021","T7","R4","D1","T7_R4_D1","Y1 Drought (soy)","7/26/2021","11","Myrmica","americana","Myrmica americana","0","10","NHKBS3865","JDS"
"10/20/2021","T7","R4","IR","T7_R4_IR","Control (irrigated)","7/26/2021","3","Aphaenogaster","rudis","Aphaenogaster rudis","0","1","NHKBS3748","JDS"
"10/20/2021","T7","R4","IR","T7_R4_IR","Control (irrigated)","7/26/2021","3","Lasius","neoniger","Lasius neoniger","0","8","NHKBS3749","JDS"
"10/20/2021","T7","R4","IR","T7_R4_IR","Control (irrigated)","7/26/2021","3","Solenopsis","molesta","Solenopsis molesta","0","5","NHKBS3750","JDS"
"1/14/2022","T7","R4","VR","T7_R4_VR","Variable Rainfall","7/26/2021","4","Lasius","neoniger","Lasius neoniger","0","6","NHKBS3951","AKS"
"10/25/2021","T7","R5","D1","T7_R5_D1","Y1 Drought (soy)","7/26/2021","11","Aphaenogaster","rudis","Aphaenogaster rudis","0","1","NHKBS3762","ECO"
"10/25/2021","T7","R5","D1","T7_R5_D1","Y1 Drought (soy)","7/26/2021","11","Formica","glacialis","Formica glacialis","0","2","NHKBS3760","ECO"
"10/25/2021","T7","R5","D1","T7_R5_D1","Y1 Drought (soy)","7/26/2021","11","Lasius","neoniger","Lasius neoniger","0","1","NHKBS3761","ECO"
"10/25/2021","T7","R5","D1","T7_R5_D1","Y1 Drought (soy)","7/26/2021","11","Myrmica","fracticornis","Myrmica fracticornis","0","4","NHKBS3758","ECO"
"10/25/2021","T7","R5","D1","T7_R5_D1","Y1 Drought (soy)","7/26/2021","11","Ponera","pennsylvanica","Ponera pennsylvanica","0","2","NHKBS3759","ECO"
"1/18/2022","T7","R5","IR","T7_R5_IR","Control (irrigated)","7/26/2021","3","Lasius","neoniger","Lasius neoniger","0","2","NHKBS3961","AKS"
"1/18/2022","T7","R5","IR","T7_R5_IR","Control (irrigated)","7/26/2021","3","Myrmica","americana","Myrmica americana","0","2","NHKBS3962","AKS"
"1/18/2022","T7","R5","IR","T7_R5_IR","Control (irrigated)","7/26/2021","3","Solenopsis","molesta","Solenopsis molesta","0","1","NHKBS3963","AKS"
"1/11/2022","T7","R5","VR","T7_R5_VR","Variable Rainfall","7/26/2021","4","Formica","subsericea","Formica subsericea","0","1","NHKBS3933","AKS"
"1/11/2022","T7","R5","VR","T7_R5_VR","Variable Rainfall","7/26/2021","4","Lasius","neoniger","Lasius neoniger","0","11","NHKBS3932","AKS"
"2/10/2022","T7","R6","D1","T7_R6_D1","Y1 Drought (soy)","7/26/2021","11","Myrmica","americana","Myrmica americana","0","6","NHKBS4156","AKS"
"2/10/2022","T7","R6","D1","T7_R6_D1","Y1 Drought (soy)","7/26/2021","11","Solenopsis","molesta","Solenopsis molesta","0","1","NHKBS4155","AKS"
"2/15/2022","T7","R6","IR","T7_R6_IR","Control (irrigated)","7/26/2021","3","Lasius","neoniger","Lasius neoniger","0","3","NHKBS4168","AKS"
"2/15/2022","T7","R6","IR","T7_R6_IR","Control (irrigated)","7/26/2021","3","Myrmica","americana","Myrmica americana","0","33","NHKBS4196","AKS"
"2/15/2022","T7","R6","IR","T7_R6_IR","Control (irrigated)","7/26/2021","3","Nylanderia","parvula","Nylanderia parvula","0","2","NHKBS4169","AKS"
"2/15/2022","T7","R6","IR","T7_R6_IR","Control (irrigated)","7/26/2021","3","Solenopsis","molesta","Solenopsis molesta","0","2","NHKBS4167","AKS"
"10/26/2021","T7","R6","VR","T7_R6_VR","Variable Rainfall","7/26/2021","4","Crematogaster","cerasi","Crematogaster cerasi","0","2","NHKBS3769","ECO"
"10/26/2021","T7","R6","VR","T7_R6_VR","Variable Rainfall","7/26/2021","4","Formica","subsericea","Formica subsericea","0","1","NHKBS3771","ECO"
"10/26/2021","T7","R6","VR","T7_R6_VR","Variable Rainfall","7/26/2021","4","Lasius","neoniger","Lasius neoniger","0","1","NHKBS3770","ECO"
